DTSTAMP,DTSTART,DTEND,SUMMARY,LOCATION,DESCRIPTION,CREATED,LAST-MODIFIED,SEQUENCE
<icalendar.prop.vDDDTypes object at 0x00000210949F8820>,2022-02-08T07:15:00,2022-02-08T11:00:00,LINUX,RT-Salle Info CAO,"

LP-CyberSécurité
LP-GSIE-ARE-1
BOUCHER ARNAUD
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F8C10>,2021-09-21T06:15:00,2021-09-21T08:15:00,Transmission large bande,RT-Salle-TD3,"

RT2App
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F9000>,2021-11-22T13:00:00,2021-11-22T15:00:00,Mathématiques du signal DS,RT-Amphi,"

RT1-S1
ANSEL DAVID
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F93F0>,2021-09-10T08:15:00,2021-09-10T10:15:00,Transmissions guidées,RT-Salle-TD2,"

RT2Dijkstra
RT2Hamming
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F97E0>,2021-10-15T06:15:00,2021-10-15T10:15:00,Fondamentaux de la programmation,RT-Labo Informatique 3,"

RT1Shannon2
RT1Shannon1
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F9C00>,2021-09-29T06:15:00,2021-09-29T08:15:00,Communication,RT-Salle-TD4,"

RT2Dijkstra
RT2Hamming
CHANAMBEAU CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949F9FF0>,2021-12-10T07:15:00,2021-12-10T09:15:00,Mathématiques des transmissions,RT-Salle Labo Visio,"

RT1App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FA3E0>,2022-01-11T13:00:00,2022-01-11T17:00:00,SAE13: Telecommunication,RT-Labo Telecoms 2,"

RT1Shannon1
RT1Shannon2
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FA7D0>,2021-09-22T14:00:00,2021-09-22T16:00:00,Réseaux opérateurs,"RT-Amphi,RT-Salle-TD4","

RT2App
RT2Hamming
RT2Dijkstra
DEJUSSIEU JEAN LOUIS
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FABC0>,2021-11-09T07:15:00,2021-11-09T11:15:00,Bases des systèmes d'exploitation,RT-Labo Informatique 2,"

RT1Turing
AZZOUNI SOUMAYA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FAFE0>,2022-01-12T09:15:00,2022-01-12T11:15:00,SAE13: Telecommunication,RT-Labo Telecoms 2,"

RT1App
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FB3D0>,2021-10-11T08:15:00,2021-10-11T10:15:00,Anglais,RT-Salle-TD4,"

RT2Hamming
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FB7C0>,2021-10-26T12:00:00,2021-10-26T14:00:00,DS Transmissions guidées,RT-Amphi,"

RT2Hamming
RT2Dijkstra
RT2App
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x00000210949FBBB0>,2021-10-14T06:15:00,2021-10-14T08:15:00,Introduction aux technologies Web,RT-Labo Informatique 3,"

RT1App
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A14040>,2021-09-17T06:15:00,2021-09-17T08:15:00,Transmission large bande,RT-Salle-TD4,"

RT2-S3
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A14400>,2022-01-18T13:00:00,2022-01-18T17:00:00,SAE13: Telecommunication,RT-Labo Electronique 1,"

RT1App
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A14820>,2021-09-27T14:00:00,2021-09-27T16:00:00,Initiation réseaux,"RT-Labo Informatique 2,RT-Labo Informatique 1","

TDBell
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A14C40>,2022-02-17T07:15:00,2022-02-17T11:15:00,Analyse et traitement de données structurées,RT-Labo Informatique 1,"

RT1Huffman
AZZOUNI SOUMAYA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A15060>,2021-09-14T12:00:00,2021-09-14T16:00:00,Expression Culture Comm pro - Outils info,GC-ISAT R10 Info petite,"

RT1Turing
TROUTTET SYLVAIN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A15480>,2022-02-15T09:15:00,2022-02-15T11:15:00,Mathématiques des systèmes numériques,,"

RT1App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A158A0>,2021-09-08T12:00:00,2021-09-08T14:00:00,Matrices et graphes,RT-Salle-TD3,"

RT2App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A15C90>,2021-12-06T09:15:00,2021-12-06T11:15:00,Electronique,RT-Salle-TD1,"

TDBell
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A16080>,2021-09-28T06:15:00,2021-09-28T08:15:00,Initiation réseaux,"RT-Labo Informatique 3,RT-Labo Informatique 2","

TDFourier
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A164A0>,2022-01-11T07:15:00,2022-01-11T09:15:00,Anglais,RT-Labo Informatique 1,"

RT2Hamming
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A16890>,2021-09-08T08:15:00,2021-09-08T10:15:00,Matrices et graphes,RT-Salle-TD4,"

RT2Dijkstra
RT2Hamming
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A16C80>,2022-01-04T13:00:00,2022-01-04T16:00:00,Supports de transmission pour les réseaux locaux,RT-Labo Telecoms 2,"

RT1Shannon1
RT1Shannon2
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A17070>,2021-10-15T11:30:00,2021-10-15T14:30:00,Principes et architecture des réseaux,RT-Labo reseaux 2,"

RT1App
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A17490>,2022-02-10T12:30:00,2022-02-10T16:15:00,Arcitecture 3-Tier,Pôle formation (Monéteau),"

LP-GSIE-ARE-1
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A178B0>,2021-09-15T12:00:00,2021-09-15T13:00:00,CISCO,RT-Labo Informatique 3,"

RT2App
ROY MICHAEL
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A17CA0>,2021-09-06T08:15:00,2021-09-06T10:15:00,Transmissions guidées,RT-Salle-TD4,"

RT2Hamming
RT2Dijkstra
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A24070>,2022-01-12T13:00:00,2022-01-12T17:00:00,Réseaux opérateurs MR,RT-Labo reseaux 1,"

RT2Dijkstra
ROY MICHAEL
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A244C0>,2021-12-14T13:00:00,2021-12-14T16:00:00,Fibres optiques,RT-Labo Electronique 1,"

RT2Dijkstra
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A248B0>,2021-12-07T07:15:00,2021-12-07T11:00:00,Programmation appareils CISCO,Pôle formation (Monéteau),"

LP-GSIE-ARE-1
BACONNIER RICHARD
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A24CA0>,2021-09-21T08:15:00,2021-09-21T10:15:00,Transmissions guidées,RT-Salle-TD3,"

RT2App
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A25090>,2022-01-11T12:30:00,2022-01-11T16:15:00,Systèmes et stockage virtualisés,Pôle formation (Monéteau),"

LP-GSIE-ARE-1
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A254E0>,2021-12-13T09:15:00,2021-12-13T11:15:00,Anglais,RT-Labo Informatique 2,"

RT2Dijkstra
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A258D0>,2021-10-11T12:00:00,2021-10-11T14:00:00,Matrices et graphes,RT-Salle-TD4,"

RT2Dijkstra
RT2Hamming
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A25CC0>,2021-09-10T11:30:00,2021-09-10T13:30:00,Introduction aux technologies Web,"RT-Labo Informatique 1,RT-Labo Informatique 2","

TDBell
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A26110>,2021-11-30T07:15:00,2021-11-30T09:15:00,Administration système,RT-Salle-TD3,"

RT2App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A26500>,2021-09-23T06:15:00,2021-09-23T08:15:00,Transmission large bande,RT-Salle-TD4,"

RT2-S3
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A268F0>,2021-10-27T12:00:00,2021-10-27T16:00:00,Applications informatiques,RT-Labo Informatique 2,"

RT2Dijkstra
VIOIX JEAN-BAPTISTE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A26CE0>,2021-10-29T11:30:00,2021-10-29T14:30:00,Principes et architecture des réseaux,RT-Labo reseaux 2,"

RT1Turing
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A27100>,2021-09-14T06:15:00,2021-09-14T10:15:00,Scripts avancés,RT-Labo Informatique 2,"

RT2Hamming
VIOIX JEAN-BAPTISTE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A274F0>,2021-10-07T11:30:00,2021-10-07T14:30:00,Introduction aux technologies Web,RT-Labo Informatique 1,"

RT1App
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A27910>,2021-12-03T12:30:00,2021-12-03T16:30:00,Réseaux locaux et équipements actifs,RT-Labo reseaux 2,"

RT1Turing
AZZOUNI SOUMAYA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A27D30>,2022-01-05T13:00:00,2022-01-05T17:00:00,SAE15: Traiter des données,RT-Labo reseaux 1,"

RT1Shannon1
RT1Shannon2
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3C160>,2021-10-28T06:15:00,2021-10-28T08:15:00,Electromagnétisme,RT-Salle-TD3,"

RT2App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3C550>,2021-11-10T07:15:00,2021-11-10T09:15:00,Anglais général,RT-Labo Informatique 3,"

RT1Shannon1
RT1Turing
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3C940>,2021-10-05T12:00:00,2021-10-05T14:00:00,Fondamentaux de la programmation,RT-Salle-TD3,"

RT1App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3CD60>,2021-10-20T08:15:00,2021-10-20T10:15:00,Anglais général,RT-Salle-TD1,"

RT1Huffman
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3D150>,2021-10-12T06:15:00,2021-10-12T08:15:00,Réseaux opérateurs SM,RT-Salle-TD4,"

RT2Dijkstra
RT2Hamming
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3D540>,2021-09-30T06:15:00,2021-09-30T10:15:00,Initiation réseaux,RT-Labo reseaux 1,"

RT1Huffman
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3D930>,2021-10-15T11:30:00,2021-10-15T15:30:00,Fondamentaux de la programmation,RT-Labo Informatique 2,"

RT1Turing
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3DD50>,2021-11-19T12:30:00,2021-11-19T16:30:00,Gestion d'annuaires unifiés,RT-Labo Informatique 1,"

RT2Dijkstra
MANSOURI ALAMIN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3E140>,2022-01-06T07:15:00,2022-01-06T11:00:00,Systèmes et stockage virtualisés,Pôle formation (Monéteau),"

LP-GSIE-ARE-1
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3E590>,2021-09-14T12:00:00,2021-09-14T14:00:00,Anglais,RT-Salle-TD4,"

RT2Dijkstra
RT2Hamming
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3E980>,2022-02-11T07:15:00,2022-02-11T11:15:00,Technologie de l'internet,RT-Labo reseaux 1,"

RT1Huffman
ROY MICHAEL
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3ED70>,2021-12-06T07:15:00,2021-12-06T08:45:00,SAE12: Réseaux,RT-Salle-TD1,"

TDBell
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3F160>,2021-12-17T09:15:00,2021-12-17T11:15:00,SAE12: Réseaux,RT-Labo reseaux 2,"

RT1Turing
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3F550>,2022-02-11T07:15:00,2022-02-11T09:15:00,Signaux et systèmes pour les transmissions,RT-Salle Labo Visio,"

RT1App
MARCEL SEVERINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3F970>,2022-02-03T09:15:00,2022-02-03T11:15:00,Technologie de l'internet,RT-Salle-TD1,"

RT1Huffman
RT1Shannon2
ROY MICHAEL
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A3FD60>,2021-12-10T12:30:00,2021-12-10T16:15:00,VoIP/ToIP - M. SOTOMAYOR,Pôle formation (Monéteau),"

LP-GSIE-ARE-1
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A501C0>,2021-10-05T14:00:00,2021-10-05T16:00:00,Anglais,RT-Labo Informatique 1,"

RT2Dijkstra
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A505B0>,2022-01-27T07:15:00,2022-01-27T09:15:00,Technologie de l'internet,RT-Salle-TD2,"

RT1Turing
RT1Shannon1
ROY MICHAEL
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A509A0>,2021-10-26T12:00:00,2021-10-26T16:00:00,Bases des systèmes d'exploitation,RT-Labo Informatique 2,"

RT1Turing
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A50DC0>,2022-01-19T09:15:00,2022-01-19T11:15:00,DS Anglais Dijkstra,"BIBLIOTHEQUE UNIVERSITAIRE OU TEAMS,RT-Amphi","

RT2Dijkstra
RT2Hamming
CARTIER ANNA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A511E0>,2022-01-26T13:00:00,2022-01-26T15:00:00,Mathématiques des systèmes numériques,RT-Amphi,"

TDBell
TDFourier
RT1-S1
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A51600>,2021-10-18T12:00:00,2021-10-18T14:00:00,Mathématiques du signal DS,RT-Amphi,"

RT1-S1
ANSEL DAVID
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A519F0>,2021-10-13T06:15:00,2021-10-13T10:15:00,Initiation réseaux,RT-Labo Informatique 3,"

RT1App
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A51DE0>,2022-02-02T13:00:00,2022-02-02T17:00:00,Sources de données,RT-Labo Informatique 2,"

RT1Shannon2
RT1Shannon1
VIOIX JEAN-BAPTISTE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A521D0>,2021-11-24T13:00:00,2021-11-24T17:00:00,Réseaux locaux et équipements actifs,RT-Labo reseaux 2,"

RT1Turing
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A525F0>,2022-02-11T07:15:00,2022-02-11T09:15:00,Mathématiques des systèmes numériques,RT-Salle-TD2,"

RT1Shannon1
RT1Turing
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A52A10>,2022-01-18T07:15:00,2022-01-18T11:15:00,SAE13: Telecommunication,RT-Labo Electronique 1,"

RT1Shannon1
RT1Shannon2
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A52E00>,2021-11-15T15:00:00,2021-11-15T17:00:00,Mathématiques du signal,RT-Salle Labo Visio,"

RT1App
ANSEL DAVID
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A531F0>,2022-01-18T07:15:00,2022-01-18T11:15:00,SAE15: Traiter des données,RT-Labo Informatique 1,"

RT1Turing
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A53610>,2021-10-13T06:15:00,2021-10-13T08:15:00,Mathématiques des transmissions,RT-Salle-TD1,"

TDBell
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A53A00>,2021-10-13T14:00:00,2021-10-13T16:00:00,Communication,RT-Salle-TD3,"

RT2App
CHANAMBEAU CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A53DF0>,2022-01-20T07:15:00,2022-01-20T11:15:00,Gestion de projet,RT-Labo Informatique 1,"

RT1Huffman
VIOIX JEAN-BAPTISTE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A64220>,2021-10-13T12:00:00,2021-10-13T14:00:00,Transmissions guidées,RT-Salle-TD4,"

RT2App
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A64610>,2022-02-16T09:15:00,2022-02-16T11:15:00,Mathématiques des systèmes numériques,,"

RT1App
NECTOUX ANTOINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A64A30>,2021-12-10T07:15:00,2021-12-10T09:15:00,DS Réseaux locaux et équipements actifs,RT-Amphi,"

RT1-S1
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A64E50>,2021-12-15T09:15:00,2021-12-15T11:15:00,DS Anglais,RT-Salle-TD1,"

TDFourier
PETITPRE KAREEN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A65240>,2021-09-24T08:15:00,2021-09-24T10:15:00,Initiation réseaux,RT-Salle Labo Visio,"

RT1App
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A65630>,2022-01-11T07:15:00,2022-01-11T09:15:00,CM Hacking éthique,RT-Labo reseaux 1,"

LP-CyberSécurité
MANSOURI ALAMIN
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A65A20>,2022-01-05T13:00:00,2022-01-05T16:00:00,Transmission large bande,RT-Labo Informatique 1,"

RT2Dijkstra
AZZOUNI SOUMAYA
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A65E10>,2021-10-13T14:00:00,2021-10-13T16:00:00,Principes et architecture des réseaux,RT-Salle-TD2,"

TDFourier
DEPREZ JEAN-LUC
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
<icalendar.prop.vDDDTypes object at 0x0000021094A66230>,2022-01-04T13:00:00,2022-01-04T16:00:00,Fibres optiques,RT-Labo Electronique 1,"

RT2Dijkstra
ZIMMER CHRISTINE
(Exported :05/01/2022 11:04)
",1970-01-01T00:00:00,2022-01-05T10:04:49,-2094427407
